USER           PID   TID  PPID        VSZ    RSS WCHAN            ADDR S CMD            
radio         2356  2600   950    9517676 171944 binder_wait_for_work 0 S binder:2356_4
radio         2356  2601   950    9517676 171944 binder_wait_for_work 0 S binder:2356_5
radio         2356  2604   950    9517676 171944 do_epoll_wait       0 S MotoOemRIL_0
radio         2356  2609   950    9517676 171944 binder_wait_for_work 0 S binder:2356_6
radio         2356  2619   950    9517676 171944 do_epoll_wait       0 S MotoOemRIL_1
radio         2356  2624   950    9517676 171944 do_epoll_wait       0 S RHC
radio         2356  2637   950    9517676 171944 do_epoll_wait       0 S UiccController-
radio         2356  2638   950    9517676 171944 do_epoll_wait       0 S UiccController-
radio         2356  2640   950    9517676 171944 do_epoll_wait       0 S SMSVC
radio         2356  2644   950    9517676 171944 do_epoll_wait       0 S SMSVC
radio         2356  2657   950    9517676 171944 do_epoll_wait       0 S EuiccConnector
radio         2356  2658   950    9517676 171944 do_epoll_wait       0 S PackageChangeRe
radio         2356  2661   950    9517676 171944 do_epoll_wait       0 S TelephonyAnalyt
radio         2356  2672   950    9517676 171944 do_epoll_wait       0 S CellBroadcastCo
radio         2356  2673   950    9517676 171944 do_epoll_wait       0 S DataConnectionS
radio         2356  2674   950    9517676 171944 do_epoll_wait       0 S IccPbHandlerLoa
radio         2356  2676   950    9517676 171944 do_epoll_wait       0 S workHandlerThre
radio         2356  2677   950    9517676 171944 do_epoll_wait       0 S NetworkService
radio         2356  2679   950    9517676 171944 do_epoll_wait       0 S ConnectivityThr
radio         2356  2680   950    9517676 171944 do_epoll_wait       0 S SatelliteDataUs
radio         2356  2684   950    9517676 171944 do_epoll_wait       0 S DSRS-0-thread
radio         2356  2688   950    9517676 171944 do_epoll_wait       0 S TelephonyAnalyt
radio         2356  2689   950    9517676 171944 do_epoll_wait       0 S CellBroadcastCo
radio         2356  2690   950    9517676 171944 do_epoll_wait       0 S DataConnectionS
radio         2356  2691   950    9517676 171944 do_epoll_wait       0 S IccPbHandlerLoa
radio         2356  2695   950    9517676 171944 do_epoll_wait       0 S workHandlerThre
radio         2356  2696   950    9517676 171944 do_epoll_wait       0 S NetworkService
radio         2356  2698   950    9517676 171944 do_epoll_wait       0 S SatelliteDataUs
radio         2356  2700   950    9517676 171944 do_epoll_wait       0 S DSRS-1-thread
radio         2356  2703   950    9517676 171944 binder_wait_for_work 0 S binder:2356_7
radio         2356  2704   950    9517676 171944 do_epoll_wait       0 S MtkMotoExtTelep
radio         2356  2706   950    9517676 171944 do_epoll_wait       0 S MtkMotoExtImsSe
radio         2356  2709   950    9517676 171944 do_epoll_wait       0 S NRSwitcher
radio         2356  2711   950    9517676 171944 do_epoll_wait       0 S ImsResolver
radio         2356  2713   950    9517676 171944 do_epoll_wait       0 S RcsProvisioning
radio         2356  2716   950    9517676 171944 do_epoll_wait       0 S SatelliteContro
radio         2356  2717   950    9517676 171944 do_epoll_wait       0 S TelephonyCountr
radio         2356  2718   950    9517676 171944 do_epoll_wait       0 S MELogger
radio         2356  2719   950    9517676 171944 do_epoll_wait       0 S SatelliteAccess
radio         2356  2721   950    9517676 171944 do_epoll_wait       0 S SatelliteEntitl
radio         2356  2725   950    9517676 171944 do_epoll_wait       0 S ImsStateCallbac
radio         2356  2727   950    9517676 171944 do_epoll_wait       0 S ImsProvisioning
radio         2356  2735   950    9517676 171944 do_epoll_wait       0 S TelecomAccountR
radio         2356  2738   950    9517676 171944 futex_wait_queue_me 0 S pool-5-thread-1
radio         2356  2739   950    9517676 171944 futex_wait_queue_me 0 S pool-6-thread-1
radio         2356  2742   950    9517676 171944 do_epoll_wait       0 S DataService
radio         2356  2746   950    9517676 171944 do_epoll_wait       0 S DataService
radio         2356  2763   950    9517676 171944 do_epoll_wait       0 S QualifiedNetwor
radio         2356  2767   950    9517676 171944 do_epoll_wait       0 S NetworkService
radio         2356  2772   950    9517676 171944 do_epoll_wait       0 S NetworkService
radio         2356  2844   950    9517676 171944 binder_wait_for_work 0 S binder:2356_8
radio         2356  2845   950    9517676 171944 binder_wait_for_work 0 S binder:2356_9
radio         2356  2846   950    9517676 171944 do_epoll_wait       0 S ImsServiceContr
radio         2356  2898   950    9517676 171944 binder_wait_for_work 0 S binder:2356_A
radio         2356  2901   950    9517676 171944 binder_wait_for_work 0 S binder:2356_B
radio         2356  2934   950    9517676 171944 futex_wait_queue_me 0 S pool-10-thread-
radio         2356  2938   950    9517676 171944 futex_wait_queue_me 0 S pool-11-thread-
radio         2356  2945   950    9517676 171944 do_epoll_wait       0 S UaWorkerThread
radio         2356  2946   950    9517676 171944 do_epoll_wait       0 S CHNLCB-THREAD
radio         2356  2947   950    9517676 171944 do_epoll_wait       0 S CHNLCB-THREAD
radio         2356  3122   950    9517676 171944 do_epoll_wait       0 S OpportunisticNe
radio         2356  3123   950    9517676 171944 do_epoll_wait       0 S ONSNetworkScanC
radio         2356  3124   950    9517676 171944 do_epoll_wait       0 S ONSProfileSelec
radio         2356  3145   950    9517676 171944 do_epoll_wait       0 S AppOpsManagerNo
radio         2356  3413   950    9517676 171944 binder_wait_for_work 0 S binder:2356_C
radio         2356  3473   950    9517676 171944 do_epoll_wait       0 S CatServiceThrea
radio         2356  9206   950    9517676 171944 binder_wait_for_work 0 S binder:2356_D
radio         2356  9216   950    9517676 171944 binder_wait_for_work 0 S binder:2356_E
radio         2356  9289   950    9517676 171944 binder_wait_for_work 0 S binder:2356_F
radio         2356  9293   950    9517676 171944 binder_wait_for_work 0 S binder:2356_10
system        2367  2367   950    8949616 278840 do_epoll_wait       0 S ndroid.settings
system        2367  2373   950    8949616 278840 do_sigtimedwait     0 S Signal Catcher
system        2367  2374   950    8949616 278840 pipe_read           0 S perfetto_hprof_
system        2367  2377   950    8949616 278840 futex_wait_queue_me 0 S Jit thread pool
system        2367  2378   950    8949616 278840 futex_wait_queue_me 0 S HeapTaskDaemon
system        2367  2384   950    8949616 278840 futex_wait_queue_me 0 S ReferenceQueueD
system        2367  2389   950    8949616 278840 futex_wait_queue_me 0 S FinalizerDaemon
system        2367  2391   950    8949616 278840 futex_wait_queue_me 0 S FinalizerWatchd
system        2367  2395   950    8949616 278840 binder_wait_for_work 0 S binder:2367_1
system        2367  2405   950    8949616 278840 binder_wait_for_work 0 S binder:2367_2
system        2367  2409   950    8949616 278840 binder_wait_for_work 0 S binder:2367_3
system        2367  2410   950    8949616 278840 futex_wait_queue_me 0 S re-initialized>
system        2367  2539   950    8949616 278840 do_epoll_wait       0 S RenderThread
system        2367  2543   950    8949616 278840 futex_wait_queue_me 0 S mali-mem-purge
system        2367  2544   950    8949616 278840 futex_wait_queue_me 0 S mali-utility-wo
system        2367  2545   950    8949616 278840 futex_wait_queue_me 0 S mali-utility-wo
system        2367  2546   950    8949616 278840 futex_wait_queue_me 0 S mali-utility-wo
system        2367  2547   950    8949616 278840 futex_wait_queue_me 0 S mali-utility-wo
system        2367  2548   950    8949616 278840 futex_wait_queue_me 0 S mali-utility-wo
system        2367  2549   950    8949616 278840 futex_wait_queue_me 0 S mali-utility-wo
system        2367  2550   950    8949616 278840 futex_wait_queue_me 0 S mali-utility-wo
system        2367  2551   950    8949616 278840 futex_wait_queue_me 0 S mali-utility-wo
system        2367  2552   950    8949616 278840 do_sys_poll         0 S mali-cmar-backe
system        2367  2562   950    8949616 278840 do_sys_poll         0 S TracingMuxer
system        2367  2563   950    8949616 278840 futex_wait_queue_me 0 S hwuiTask0
system        2367  2564   950    8949616 278840 futex_wait_queue_me 0 S hwuiTask1
system        2367  2568   950    8949616 278840 do_epoll_wait       0 S SurfaceSyncGrou
system        2367  2571   950    8949616 278840 futex_wait_queue_me 0 S HWC release
system        2367  2575   950    8949616 278840 futex_wait_queue_me 0 S GPU completion
system        2367  2760   950    8949616 278840 futex_wait_queue_me 0 S DefaultDispatch
system        2367  2761   950    8949616 278840 futex_wait_queue_me 0 S DefaultDispatch
system        2367  2831   950    8949616 278840 futex_wait_queue_me 0 S binder:2367_1
system        2367  2879   950    8949616 278840 do_epoll_wait       0 S queued-work-loo
system        2367  3052   950    8949616 278840 binder_wait_for_work 0 S binder:2367_4
system        2367  3396   950    8949616 278840 futex_wait_queue_me 0 S pool-6-thread-1
system        2367  4985   950    8949616 278840 do_epoll_wait       0 S onsState.Loader
system        2367  5000   950    8949616 278840 do_epoll_wait       0 S CameraManagerGl
system        2367  7946   950    8949616 278840 futex_wait_queue_me 0 S ged-swd
system        2367  9207   950    8949616 278840 futex_wait_queue_me 0 S arch_disk_io_0
system        2367  9208   950    8949616 278840 futex_wait_queue_me 0 S arch_disk_io_1
system        2367  9209   950    8949616 278840 futex_wait_queue_me 0 S arch_disk_io_2
system        2367  9210   950    8949616 278840 futex_wait_queue_me 0 S arch_disk_io_3
system        2367 10249   950    8949616 278840 binder_wait_for_work 0 S binder:2367_5
system        2367 11710   950    8949616 278840 futex_wait_queue_me 0 S AsyncTask #6
u0_a140       2370  2370   950    8167236 114872 do_epoll_wait       0 S .process.system
u0_a140       2370  2416   950    8167236 114872 do_sigtimedwait     0 S Signal Catcher
u0_a140       2370  2417   950    8167236 114872 pipe_read           0 S perfetto_hprof_
u0_a140       2370  2419   950    8167236 114872 futex_wait_queue_me 0 S Jit thread pool
u0_a140       2370  2420   950    8167236 114872 futex_wait_queue_me 0 S HeapTaskDaemon
u0_a140       2370  2421   950    8167236 114872 futex_wait_queue_me 0 S ReferenceQueueD
u0_a140       2370  2422   950    8167236 114872 futex_wait_queue_me 0 S FinalizerDaemon
u0_a140       2370  2423   950    8167236 114872 futex_wait_queue_me 0 S FinalizerWatchd
u0_a140       2370  2425   950    8167236 114872 binder_wait_for_work 0 S binder:2370_1
u0_a140       2370  2426   950    8167236 114872 binder_wait_for_work 0 S binder:2370_2
u0_a140       2370  2429   950    8167236 114872 binder_wait_for_work 0 S binder:2370_3
u0_a140       2370  2451   950    8167236 114872 futex_wait_queue_me 0 S Profile Saver
u0_a140       2370  3584   950    8167236 114872 do_epoll_wait       0 S ScreenTriggerHe
u0_a208       2428  2428   950    8326164 134196 do_epoll_wait       0 S otorola.actions
u0_a208       2428  2430   950    8326164 134196 do_sigtimedwait     0 S Signal Catcher
u0_a208       2428  2431   950    8326164 134196 pipe_read           0 S perfetto_hprof_
u0_a208       2428  2432   950    8326164 134196 futex_wait_queue_me 0 S Jit thread pool
u0_a208       2428  2433   950    8326164 134196 futex_wait_queue_me 0 S HeapTaskDaemon
u0_a208       2428  2434   950    8326164 134196 futex_wait_queue_me 0 S ReferenceQueueD
u0_a208       2428  2435   950    8326164 134196 futex_wait_queue_me 0 S FinalizerDaemon
u0_a208       2428  2436   950    8326164 134196 futex_wait_queue_me 0 S FinalizerWatchd
u0_a208       2428  2437   950    8326164 134196 binder_wait_for_work 0 S binder:2428_1
u0_a208       2428  2438   950    8326164 134196 binder_wait_for_work 0 S binder:2428_2
u0_a208       2428  2439   950    8326164 134196 binder_wait_for_work 0 S binder:2428_3
u0_a208       2428  2558   950    8326164 134196 futex_wait_queue_me 0 S Profile Saver
u0_a208       2428  3670   950    8326164 134196 futex_wait_queue_me 0 S DefaultDispatch
u0_a208       2428  3674   950    8326164 134196 futex_wait_queue_me 0 S DefaultDispatch
u0_a208       2428  3716   950    8326164 134196 do_epoll_wait       0 S queued-work-loo
u0_a208       2428  3744   950    8326164 134196 futex_wait_queue_me 0 S DefaultDispatch
u0_a208       2428  4234   950    8326164 134196 do_epoll_wait       0 S SmartBatteryThr
u0_a208       2428  4513   950    8326164 134196 binder_wait_for_work 0 S binder:2428_4
u0_a208       2428  5085   950    8326164 134196 binder_wait_for_work 0 S binder:2428_5
u0_a208       2428  8377   950    8326164 134196 binder_wait_for_work 0 S binder:2428_6
u0_a208       2428 10085   950    8326164 134196 binder_wait_for_work 0 S binder:2428_7
root          2527  2527     2          0      0 worker_thread       0 I kworker/6:97H-kblockd
root          2542  2542     2          0      0 rescuer_thread      0 I kbase_event
u0_a212       2626  2626   950    9493888 274864 do_epoll_wait       0 S .gms.persistent
u0_a212       2626  2627   950    9493888 274864 do_sigtimedwait     0 S Signal Catcher
u0_a212       2626  2629   950    9493888 274864 pipe_read           0 S perfetto_hprof_
u0_a212       2626  2630   950    9493888 274864 futex_wait_queue_me 0 S Jit thread pool
u0_a212       2626  2631   950    9493888 274864 futex_wait_queue_me 0 S HeapTaskDaemon
u0_a212       2626  2632   950    9493888 274864 futex_wait_queue_me 0 S ReferenceQueueD
u0_a212       2626  2633   950    9493888 274864 futex_wait_queue_me 0 S FinalizerDaemon
u0_a212       2626  2634   950    9493888 274864 futex_wait_queue_me 0 S FinalizerWatchd
u0_a212       2626  2635   950    9493888 274864 binder_wait_for_work 0 S binder:2626_1
u0_a212       2626  2636   950    9493888 274864 binder_wait_for_work 0 S binder:2626_2
u0_a212       2626  2639   950    9493888 274864 binder_wait_for_work 0 S binder:2626_3
u0_a212       2626  2681   950    9493888 274864 futex_wait_queue_me 0 S Profile Saver
u0_a212       2626  2710   950    9493888 274864 futex_wait_queue_me 0 S ProcessStablePh
u0_a212       2626  2748   950    9493888 274864 inotify_read        0 S FileObserver
u0_a212       2626  2750   950    9493888 274864 do_epoll_wait       0 S GoogleApiHandle
u0_a212       2626  2752   950    9493888 274864 futex_wait_queue_me 0 S actvpool[1]
u0_a212       2626  2753   950    9493888 274864 futex_wait_queue_me 0 S actvpool[2]
u0_a212       2626  2758   950    9493888 274864 futex_wait_queue_me 0 S highpool[1]
u0_a212       2626  2762   950    9493888 274864 do_epoll_wait       0 S GlobalDispatchi
u0_a212       2626  2781   950    9493888 274864 futex_wait_queue_me 0 S GlobalScheduler
u0_a212       2626  2796   950    9493888 274864 futex_wait_queue_me 0 S common_PhantomF
u0_a212       2626  2811   950    9493888 274864 futex_wait_queue_me 0 S highpool[3]
u0_a212       2626  2815   950    9493888 274864 futex_wait_queue_me 0 S pool-14-thread-
u0_a212       2626  2816   950    9493888 274864 futex_wait_queue_me 0 S pool-11-thread-
u0_a212       2626  2817   950    9493888 274864 binder_wait_for_work 0 S binder:2626_4
u0_a212       2626  2818   950    9493888 274864 futex_wait_queue_me 0 S ice] processing
u0_a212       2626  2829   950    9493888 274864 do_epoll_wait       0 S android.bg
u0_a212       2626  3269   950    9493888 274864 binder_wait_for_work 0 S binder:2626_5
u0_a212       2626  3306   950    9493888 274864 binder_wait_for_work 0 S binder:2626_6
u0_a212       2626  3427   950    9493888 274864 do_epoll_wait       0 S FlpThread
u0_a212       2626  3544   950    9493888 274864 futex_wait_queue_me 0 S highpool[4]
u0_a212       2626  3594   950    9493888 274864 do_epoll_wait       0 S GoogleLocationS
u0_a212       2626  3698   950    9493888 274864 do_epoll_wait       0 S ConnectivityThr
u0_a212       2626  4147   950    9493888 274864 binder_wait_for_work 0 S binder:2626_7
u0_a212       2626  4221   950    9493888 274864 binder_wait_for_work 0 S binder:2626_8
u0_a212       2626  4307   950    9493888 274864 binder_wait_for_work 0 S binder:2626_9
u0_a212       2626  4308   950    9493888 274864 binder_wait_for_work 0 S binder:2626_A
u0_a212       2626  4342   950    9493888 274864 binder_wait_for_work 0 S binder:2626_B
u0_a212       2626  4343   950    9493888 274864 binder_wait_for_work 0 S binder:2626_C
u0_a212       2626  4344   950    9493888 274864 do_epoll_wait       0 S queued-work-loo
u0_a212       2626  4360   950    9493888 274864 do_epoll_wait       0 S netscheduler-qu
u0_a212       2626  4466   950    9493888 274864 do_epoll_wait       0 S DG
u0_a212       2626  4504   950    9493888 274864 binder_wait_for_work 0 S binder:2626_D
u0_a212       2626  4595   950    9493888 274864 futex_wait_queue_me 0 S DefaultDispatch
u0_a212       2626  4596   950    9493888 274864 futex_wait_queue_me 0 S DefaultDispatch
u0_a212       2626  4624   950    9493888 274864 futex_wait_queue_me 0 S DefaultDispatch
u0_a212       2626  4641   950    9493888 274864 futex_wait_queue_me 0 S DefaultDispatch
u0_a212       2626  4643   950    9493888 274864 futex_wait_queue_me 0 S DefaultDispatch
u0_a212       2626  4642   950    9493888 274864 futex_wait_queue_me 0 S DefaultDispatch
u0_a212       2626  4665   950    9493888 274864 futex_wait_queue_me 0 S highpool[13]
u0_a212       2626  4877   950    9493888 274864 futex_wait_queue_me 0 S grpc-timer-0
u0_a212       2626  5143   950    9493888 274864 futex_wait_queue_me 0 S lowpool[17]
u0_a212       2626  5198   950    9493888 274864 futex_wait_queue_me 0 S pool-370-thread
u0_a212       2626  5352   950    9493888 274864 do_epoll_wait       0 S CronetInit
u0_a212       2626  5353   950    9493888 274864 do_epoll_wait       0 S ThreadPoolServi
u0_a212       2626  5354   950    9493888 274864 futex_wait_queue_me 0 S ThreadPoolForeg
u0_a212       2626  5355   950    9493888 274864 futex_wait_queue_me 0 S ThreadPoolForeg
u0_a212       2626  5357   950    9493888 274864 do_epoll_wait       0 S CronetNet
u0_a212       2626  5362   950    9493888 274864 futex_wait_queue_me 0 S ThreadPoolForeg
u0_a212       2626  5363   950    9493888 274864 futex_wait_queue_me 0 S ThreadPoolForeg
u0_a212       2626  5364   950    9493888 274864 futex_wait_queue_me 0 S CronetFile
u0_a212       2626  5691   950    9493888 274864 do_epoll_wait       0 S resolverService
u0_a212       2626  5906   950    9493888 274864 binder_wait_for_work 0 S binder:2626_E
u0_a212       2626  6625   950    9493888 274864 binder_wait_for_work 0 S binder:2626_F
u0_a212       2626  6799   950    9493888 274864 binder_wait_for_work 0 S binder:2626_10
u0_a212       2626  8304   950    9493888 274864 futex_wait_queue_me 0 S arch_disk_io_0
u0_a212       2626  8305   950    9493888 274864 futex_wait_queue_me 0 S arch_disk_io_1
u0_a212       2626  8306   950    9493888 274864 futex_wait_queue_me 0 S arch_disk_io_2
u0_a212       2626  8307   950    9493888 274864 futex_wait_queue_me 0 S arch_disk_io_3
u0_a212       2626  9305   950    9493888 274864 futex_wait_queue_me 0 S lowpool[24]
u0_a212       2626 10698   950    9493888 274864 futex_wait_queue_me 0 S lowpool[26]
u0_a212       2626 11706   950    9493888 274864 futex_wait_queue_me 0 S lowpool[27]
u0_a352       2645  2645   950    8872180 211620 do_epoll_wait       0 S ssioncontroller
u0_a352       2645  2648   950    8872180 211620 do_sigtimedwait     0 S Signal Catcher
u0_a352       2645  2649   950    8872180 211620 pipe_read           0 S perfetto_hprof_
u0_a352       2645  2650   950    8872180 211620 futex_wait_queue_me 0 S Jit thread pool
u0_a352       2645  2651   950    8872180 211620 futex_wait_queue_me 0 S HeapTaskDaemon
u0_a352       2645  2652   950    8872180 211620 futex_wait_queue_me 0 S ReferenceQueueD
u0_a352       2645  2653   950    8872180 211620 futex_wait_queue_me 0 S FinalizerDaemon
u0_a352       2645  2654   950    8872180 211620 futex_wait_queue_me 0 S FinalizerWatchd
u0_a352       2645  2655   950    8872180 211620 binder_wait_for_work 0 S binder:2645_1
u0_a352       2645  2656   950    8872180 211620 binder_wait_for_work 0 S binder:2645_2
u0_a352       2645  2659   950    8872180 211620 binder_wait_for_work 0 S binder:2645_3
u0_a352       2645  2682   950    8872180 211620 futex_wait_queue_me 0 S Profile Saver
u0_a352       2645  2730   950    8872180 211620 futex_wait_queue_me 0 S DefaultDispatch
u0_a352       2645  2731   950    8872180 211620 futex_wait_queue_me 0 S DefaultDispatch
u0_a352       2645  2732   950    8872180 211620 futex_wait_queue_me 0 S DefaultDispatch
u0_a352       2645  2733   950    8872180 211620 futex_wait_queue_me 0 S DefaultDispatch
u0_a352       2645  3084   950    8872180 211620 futex_wait_queue_me 0 S pool-4-thread-1
u0_a352       2645  3089   950    8872180 211620 futex_wait_queue_me 0 S pool-4-thread-2
u0_a352       2645  3116   950    8872180 211620 futex_wait_queue_me 0 S pool-4-thread-3
u0_a352       2645  3117   950    8872180 211620 futex_wait_queue_me 0 S pool-4-thread-4
u0_a352       2645  3118   950    8872180 211620 futex_wait_queue_me 0 S pool-4-thread-5
u0_a352       2645  3119   950    8872180 211620 futex_wait_queue_me 0 S pool-4-thread-6
u0_a352       2645  3120   950    8872180 211620 futex_wait_queue_me 0 S pool-4-thread-7
u0_a352       2645  3121   950    8872180 211620 futex_wait_queue_me 0 S pool-4-thread-8
u0_a352       2645  4592   950    8872180 211620 binder_wait_for_work 0 S binder:2645_4
u0_a352       2645  6204   950    8872180 211620 do_epoll_wait       0 S queued-work-loo
u0_a352       2645  6205   950    8872180 211620 futex_wait_queue_me 0 S DefaultDispatch
u0_a352       2645  6206   950    8872180 211620 futex_wait_queue_me 0 S DefaultDispatch
u0_a352       2645  7583   950    8872180 211620 binder_wait_for_work 0 S binder:2645_5
u0_a352       2645  8520   950    8872180 211620 do_epoll_wait       0 S RenderThread
u0_a352       2645  8522   950    8872180 211620 futex_wait_queue_me 0 S mali-mem-purge
u0_a352       2645  8523   950    8872180 211620 futex_wait_queue_me 0 S mali-utility-wo
u0_a352       2645  8524   950    8872180 211620 futex_wait_queue_me 0 S mali-utility-wo
u0_a352       2645  8525   950    8872180 211620 futex_wait_queue_me 0 S mali-utility-wo
u0_a352       2645  8526   950    8872180 211620 futex_wait_queue_me 0 S mali-utility-wo
u0_a352       2645  8527   950    8872180 211620 futex_wait_queue_me 0 S mali-utility-wo
u0_a352       2645  8528   950    8872180 211620 futex_wait_queue_me 0 S mali-utility-wo
u0_a352       2645  8529   950    8872180 211620 futex_wait_queue_me 0 S mali-utility-wo
u0_a352       2645  8530   950    8872180 211620 futex_wait_queue_me 0 S mali-utility-wo
u0_a352       2645  8531   950    8872180 211620 do_sys_poll         0 S mali-cmar-backe
u0_a352       2645  8539   950    8872180 211620 do_sys_poll         0 S TracingMuxer
u0_a352       2645  8540   950    8872180 211620 futex_wait_queue_me 0 S hwuiTask0
u0_a352       2645  8541   950    8872180 211620 futex_wait_queue_me 0 S hwuiTask1
u0_a352       2645  8542   950    8872180 211620 do_epoll_wait       0 S SurfaceSyncGrou
u0_a352       2645  8548   950    8872180 211620 futex_wait_queue_me 0 S HWC release
u0_a352       2645  8550   950    8872180 211620 futex_wait_queue_me 0 S mali-compiler
u0_a352       2645  8552   950    8872180 211620 futex_wait_queue_me 0 S GPU completion
u0_a352       2645  9417   950    8872180 211620 binder_wait_for_work 0 S binder:2645_6
u0_a352       2645  9418   950    8872180 211620 binder_wait_for_work 0 S binder:2645_7
u0_a352       2645  9419   950    8872180 211620 binder_wait_for_work 0 S binder:2645_8
u0_a190       2759  2759   950    8532796 125256 do_epoll_wait       0 S e.android.euicc
u0_a190       2759  2764   950    8532796 125256 do_sigtimedwait     0 S Signal Catcher
u0_a190       2759  2766   950    8532796 125256 pipe_read           0 S perfetto_hprof_
u0_a190       2759  2768   950    8532796 125256 futex_wait_queue_me 0 S Jit thread pool
u0_a190       2759  2769   950    8532796 125256 futex_wait_queue_me 0 S HeapTaskDaemon
u0_a190       2759  2770   950    8532796 125256 futex_wait_queue_me 0 S ReferenceQueueD
u0_a190       2759  2771   950    8532796 125256 futex_wait_queue_me 0 S FinalizerDaemon
u0_a190       2759  2773   950    8532796 125256 futex_wait_queue_me 0 S FinalizerWatchd
u0_a190       2759  2776   950    8532796 125256 binder_wait_for_work 0 S binder:2759_1
u0_a190       2759  2777   950    8532796 125256 binder_wait_for_work 0 S binder:2759_2
u0_a190       2759  2778   950    8532796 125256 binder_wait_for_work 0 S binder:2759_3
u0_a190       2759  2793   950    8532796 125256 futex_wait_queue_me 0 S Profile Saver
u0_a190       2759  2812   950    8532796 125256 do_epoll_wait       0 S queued-work-loo
u0_a190       2759  2813   950    8532796 125256 futex_wait_queue_me 0 S Primes-1
u0_a190       2759  2822   950    8532796 125256 do_epoll_wait       0 S rviceImpl.Euicc
u0_a190       2759  2823   950    8532796 125256 do_epoll_wait       0 S erviceImpl.Smdp
u0_a190       2759  2824   950    8532796 125256 do_epoll_wait       0 S .SessionTimeout
u0_a190       2759  2830   950    8532796 125256 do_epoll_wait       0 S GoogleApiHandle
u0_a190       2759  2832   950    8532796 125256 futex_wait_queue_me 0 S AsyncTask #1
u0_a190       2759  3773   950    8532796 125256 futex_wait_queue_me 0 S WM.task-1
u0_a190       2759  3781   950    8532796 125256 futex_wait_queue_me 0 S Firebase-Messag
u0_a190       2759  3782   950    8532796 125256 futex_wait_queue_me 0 S Firebase-Messag
u0_a190       2759  3783   950    8532796 125256 futex_wait_queue_me 0 S Firebase Backgr
u0_a190       2759  3810   950    8532796 125256 futex_wait_queue_me 0 S FirebaseInstanc
u0_a190       2759  3813   950    8532796 125256 futex_wait_queue_me 0 S Firebase Backgr
u0_a190       2759  3814   950    8532796 125256 futex_wait_queue_me 0 S Firebase Backgr
u0_a190       2759  3816   950    8532796 125256 futex_wait_queue_me 0 S Firebase Backgr
u0_a190       2759  3831   950    8532796 125256 futex_wait_queue_me 0 S WM.task-2
u0_a190       2759  3901   950    8532796 125256 futex_wait_queue_me 0 S WM.task-3
u0_a190       2759  3910   950    8532796 125256 futex_wait_queue_me 0 S WM.task-4
u0_a190       2759  3928   950    8532796 125256 futex_wait_queue_me 0 S Primes-2
u0_a190       2759  3929   950    8532796 125256 futex_wait_queue_me 0 S ProcessStablePh
u0_a190       2759  4361   950    8532796 125256 binder_wait_for_work 0 S binder:2759_4
u0_a302       2799  2799   950    8291124 138404 do_epoll_wait       0 S torola.motocare
u0_a302       2799  2800   950    8291124 138404 do_sigtimedwait     0 S Signal Catcher
u0_a302       2799  2801   950    8291124 138404 pipe_read           0 S perfetto_hprof_
u0_a302       2799  2802   950    8291124 138404 futex_wait_queue_me 0 S Jit thread pool
u0_a302       2799  2803   950    8291124 138404 futex_wait_queue_me 0 S HeapTaskDaemon
u0_a302       2799  2804   950    8291124 138404 futex_wait_queue_me 0 S ReferenceQueueD
u0_a302       2799  2805   950    8291124 138404 futex_wait_queue_me 0 S FinalizerDaemon
u0_a302       2799  2806   950    8291124 138404 futex_wait_queue_me 0 S FinalizerWatchd
u0_a302       2799  2807   950    8291124 138404 binder_wait_for_work 0 S binder:2799_1
u0_a302       2799  2808   950    8291124 138404 binder_wait_for_work 0 S binder:2799_2
u0_a302       2799  2809   950    8291124 138404 binder_wait_for_work 0 S binder:2799_3
u0_a302       2799  2827   950    8291124 138404 futex_wait_queue_me 0 S Profile Saver
u0_a302       2799  4842   950    8291124 138404 binder_wait_for_work 0 S binder:2799_4
u0_a302       2799  4844   950    8291124 138404 do_epoll_wait       0 S queued-work-loo
u0_a302       2799  4847   950    8291124 138404 do_epoll_wait       0 S MotoCareSvcThre
u0_a302       2799  4848   950    8291124 138404 do_epoll_wait       0 S MotoCareBgThrea
u0_a302       2799  5901   950    8291124 138404 binder_wait_for_work 0 S binder:2799_5
u0_a300       2951  2951   950   10269664 276188 do_epoll_wait       0 S orola.launcher3
u0_a300       2951  2952   950   10269664 276188 do_sigtimedwait     0 S Signal Catcher
u0_a300       2951  2953   950   10269664 276188 pipe_read           0 S perfetto_hprof_
u0_a300       2951  2954   950   10269664 276188 futex_wait_queue_me 0 S Jit thread pool
u0_a300       2951  2955   950   10269664 276188 futex_wait_queue_me 0 S HeapTaskDaemon
u0_a300       2951  2956   950   10269664 276188 futex_wait_queue_me 0 S ReferenceQueueD
u0_a300       2951  2957   950   10269664 276188 futex_wait_queue_me 0 S FinalizerDaemon
u0_a300       2951  2958   950   10269664 276188 futex_wait_queue_me 0 S FinalizerWatchd
u0_a300       2951  2959   950   10269664 276188 binder_wait_for_work 0 S binder:2951_1
u0_a300       2951  2960   950   10269664 276188 binder_wait_for_work 0 S binder:2951_2
u0_a300       2951  2961   950   10269664 276188 binder_wait_for_work 0 S binder:2951_3
u0_a300       2951  2962   950   10269664 276188 binder_wait_for_work 0 S binder:2951_4
u0_a300       2951  2980   950   10269664 276188 do_epoll_wait       0 S BackgroundExecu
u0_a300       2951  2981   950   10269664 276188 do_epoll_wait       0 S UiThreadHelper
